ticket_id,text,category,priority
TCK-10320,"UI regression: Form fields overlap and become unclickable in Reporting Engine when importing customer leads from Salesforce. Affects more than 2,000 active concurrent users.",Bug / System Error,Low
TCK-10529,"Automated monitoring alert: Cannot download tax / VAT invoice receipt for invoice #37450. Need it immediately for external audit. Affects more than 2,000 active concurrent users.",Billing & Payment,Medium
TCK-10839,Direct message from enterprise admin: Need clarification on line-item usage charges for data egress on current monthly billing statement. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-11835,Client wrote: We would love the ability to export all chart visualizations directly to high-res SVG or vector PDF. Visual bug only; functional workflows remain operational.,Feature Request,Low
TCK-11547,Inquiry received: Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. No immediate workaround available; critical customer escalation.,Feature Request,Medium
TCK-11756,"Helpdesk dispatch: Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Low impact, customer is just inquiring for future planning.",Feature Request,Low
TCK-11092,Client wrote: Need help configuring Role-Based Access Control (RBAC) permissions for third-party auditing contractors. No immediate workaround available; critical customer escalation.,Account & Access,Low
TCK-11290,Internal incident report: Security escalation: Unusual login detected from unrecognized IP in foreign jurisdiction for account e.dubois. No immediate workaround available; critical customer escalation.,Account & Access,Critical
TCK-11808,Report from customer success: Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Visual bug only; functional workflows remain operational.,Feature Request,Low
TCK-10376,Support inquiry from tier-1: Application crashes consistently when processing payroll deductions for all employees. Error message: 'OutOfMemoryError: Java heap space'. Environment: in staging environment. Minor inconvenience for internal staff.,Bug / System Error,Critical
TCK-11696,"Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Only affects a single user, but workaround is cumbersome.",Feature Request,Medium
TCK-11612,"Client wrote: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Low impact, customer is just inquiring for future planning.",Feature Request,Medium
TCK-11296,Please grant Administrator privileges and workspace owner role to new hire t.tanaka@umbrellacorp.com. High severity as our SLA requires a resolution within 2 hours.,Account & Access,Critical
TCK-11902,Internal incident report: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Halts all production CI/CD deployments across engineering.,Feature Request,Low
TCK-10654,User stated: Cannot download tax / VAT invoice receipt for invoice #65407. Need it immediately for external audit. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,Medium
TCK-10895,Internal incident report: Need clarification on line-item usage charges for data egress on current monthly billing statement. Visual bug only; functional workflows remain operational.,Billing & Payment,Low
TCK-10767,"Inquiry received: Account marked past due and suspended, but wire transfer of $3,814 was completed 3 business days ago. Low impact, customer is just inquiring for future planning.",Billing & Payment,Critical
TCK-12130,Customer reports: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Critical
TCK-11339,Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff e.dubois@wayneenterprises.com. High severity as our SLA requires a resolution within 2 hours.,Account & Access,High
TCK-10256,Customer reports: Unhandled exception thrown during clicking the bulk submit button. Stack trace indicates SocketTimeoutException after 30000ms. on employee MacBook Pro (macOS Sonoma). Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,Medium
TCK-11310,"Support inquiry from tier-1: User session randomly terminates every 3 minutes, forcing re-authentication on within the European data region eu-west-1. Only affects a single user, but workaround is cumbersome.",Account & Access,Medium
TCK-10087,Urgent assistance requested: Infinite loop / UI freeze occurs whenever a user attempts uploading a 25MB CSV data file on on mobile client iOS 17.4. Minor inconvenience for internal staff.,Bug / System Error,High
TCK-10064,UI regression: Form fields overlap and become unclickable in Search Backend when invoking the batch synchronization API. No immediate workaround available; critical customer escalation.,Bug / System Error,Low
TCK-11869,"Direct message from enterprise admin: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10433,Inquiry received: Bug discovered in Notification Queue: generating the annual revenue reconciliation report yields incorrect calculation results. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,Critical
TCK-11929,"Automated monitoring alert: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. Affects more than 2,000 active concurrent users.",Feature Request,Medium
TCK-11083,Helpdesk dispatch: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Halts all production CI/CD deployments across engineering.,Account & Access,Critical
TCK-10922,"User stated: Disputed transaction: We were charged the Enterprise annual tier rate of $4,042 instead of monthly tier. Only affects a single user, but workaround is cumbersome.",Billing & Payment,High
TCK-10284,Inquiry received: Search index seems desynchronized in Inventory Microservice; new entries do not appear after generating the annual revenue reconciliation report. Halts all production CI/CD deployments across engineering.,Bug / System Error,Medium
TCK-12357,"CrowdStrike endpoint sensor is consuming 98% CPU continuously, causing laptop to freeze. Affects more than 2,000 active concurrent users.",Technical / IT Support,High
TCK-10287,UI regression: Form fields overlap and become unclickable in Analytics Dashboard when processing payroll deductions for all employees. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,Low
TCK-12111,Helpdesk dispatch: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Low
TCK-10631,"Automated monitoring alert: Account marked past due and suspended, but wire transfer of $4,144 was completed 3 business days ago. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Critical
TCK-11944,"Client wrote: Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Only affects a single user, but workaround is cumbersome.",Feature Request,Low
TCK-10682,"Client wrote: Account marked past due and suspended, but wire transfer of $883 was completed 3 business days ago. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,Critical
TCK-11776,"Helpdesk dispatch: Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. Only affects a single user, but workaround is cumbersome.",Feature Request,Medium
TCK-11603,Kindly increase maximum file upload limit from 10MB to 100MB to support uploading short debugging screen recordings. High severity as our SLA requires a resolution within 2 hours.,Feature Request,Low
TCK-10959,Internal incident report: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Initech LLC. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,Low
TCK-10787,"Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. Low impact, customer is just inquiring for future planning.",Billing & Payment,Medium
TCK-12036,"Report from customer success: Requesting standard workstation hardware provisioning for incoming senior software engineer starting next week. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Low
TCK-10801,"Our corporate account was billed twice for invoice #14466. Total overcharge is $3,584. Halts all production CI/CD deployments across engineering.",Billing & Payment,High
TCK-11338,Internal incident report: Please grant Administrator privileges and workspace owner role to new hire l.muller@piedpiper.com. Minor inconvenience for internal staff.,Account & Access,Critical
TCK-10980,"Customer reports: Cannot download tax / VAT invoice receipt for invoice #24858. Need it immediately for external audit. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-10276,"The export feature is generating corrupted, 0-byte files when importing customer leads from Salesforce. Low impact, customer is just inquiring for future planning.",Bug / System Error,Medium
TCK-10876,"Our corporate account was billed twice for invoice #95736. Total overcharge is $3,239. Low impact, customer is just inquiring for future planning.",Billing & Payment,High
TCK-10270,Automated monitoring alert: Crash report: Worker thread terminated unexpectedly with Deadlock detected in transaction #TX-9482 while importing customer leads from Salesforce. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-10994,Automated monitoring alert: Please remove expired corporate credit card ending in 8871 and assign the new Amex as default. No immediate workaround available; critical customer escalation.,Billing & Payment,Low
TCK-12222,Support inquiry from tier-1: Internal code repository server (git.internal.corp) is completely unreachable; SSH connection timed out on port 22. No immediate workaround available; critical customer escalation.,Technical / IT Support,Critical
TCK-10956,"Issue logged via web portal: Account marked past due and suspended, but wire transfer of $859 was completed 3 business days ago. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,Critical
TCK-10498,"Direct message from enterprise admin: Encountered a fatal crash during invoking the batch synchronization API. The screen went completely blank and logged HTTP 502 Bad Gateway. Only affects a single user, but workaround is cumbersome.",Bug / System Error,High
TCK-10368,"Report from customer success: The export feature is generating corrupted, 0-byte files when importing customer leads from Salesforce. This is blocking the entire finance department from closing month-end accounts.",Bug / System Error,Medium
TCK-12197,"Client wrote: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Medium
TCK-12011,"Support inquiry from tier-1: CrowdStrike endpoint sensor is consuming 98% CPU continuously, causing laptop to freeze. Low impact, customer is just inquiring for future planning.",Technical / IT Support,High
TCK-12493,User stated: Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Critical
TCK-11318,"Urgent assistance requested: User session randomly terminates every 3 minutes, forcing re-authentication on on mobile client iOS 17.4. Only affects a single user, but workaround is cumbersome.",Account & Access,Low
TCK-12032,"Report from customer success: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. Affects more than 2,000 active concurrent users.",Technical / IT Support,Low
TCK-11965,Automated monitoring alert: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Low
TCK-10413,Automated monitoring alert: Crash report: Worker thread terminated unexpectedly with HTTP 502 Bad Gateway while rendering the executive KPI dashboard. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,Critical
TCK-10792,"Helpdesk dispatch: Please update our billing address to 288 Market St, Toronto and re-send the invoice #17970. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-11337,Inquiry received: Company-wide SSO login outage: Okta SAML returns 'Invalid assertion signature'. All employees locked out! Minor inconvenience for internal staff.,Account & Access,Low
TCK-10281,Inquiry received: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Notification Queue.,Bug / System Error,Low
TCK-10776,"Automated monitoring alert: Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Critical
TCK-10677,Requesting official formal price quote for expanding from 50 to 150 user licenses for Umbrella Corp. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-11041,"Direct message from enterprise admin: User session randomly terminates every 3 minutes, forcing re-authentication on on corporate Lenovo ThinkPad T14. This is blocking the entire finance department from closing month-end accounts.",Account & Access,Medium
TCK-10385,Search index seems desynchronized in Ingestion Pipeline; new entries do not appear after uploading a 25MB CSV data file. Visual bug only; functional workflows remain operational.,Bug / System Error,Critical
TCK-10423,"Unhandled exception thrown during uploading a 25MB CSV data file. Stack trace indicates HTTP 502 Bad Gateway. in staging environment. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-12352,Client wrote: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Minor inconvenience for internal staff.,Technical / IT Support,High
TCK-11401,"Internal incident report: How can I transfer primary account ownership from e.dubois@hoolitech.com to finance@company.com? Only affects a single user, but workaround is cumbersome.",Account & Access,Low
TCK-12065,Issue logged via web portal: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,Medium
TCK-10653,Invoice #55227 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-55227. High severity as our SLA requires a resolution within 2 hours.,Billing & Payment,Low
TCK-11779,"Internal incident report: Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Minor inconvenience for internal staff.",Feature Request,Critical
TCK-11263,"User session randomly terminates every 3 minutes, forcing re-authentication on on employee MacBook Pro (macOS Sonoma). Only affects a single user, but workaround is cumbersome.",Account & Access,Medium
TCK-10793,"Urgent assistance requested: Account marked past due and suspended, but wire transfer of $4,236 was completed 3 business days ago. Minor inconvenience for internal staff.",Billing & Payment,Critical
TCK-12274,Internal incident report: Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Low
TCK-11136,Helpdesk dispatch: Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 8007. Halts all production CI/CD deployments across engineering.,Account & Access,Critical
TCK-10068,"Data corruption risk: After invoking the batch synchronization API, previously saved records disappear from Ingestion Pipeline. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-10180,"Application crashes consistently when saving nested profile permissions. Error message: 'Database connection pool exhausted'. Environment: via Android app v4.2.1. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-10051,Crash report: Worker thread terminated unexpectedly with HTTP 401 Unauthorized while saving nested profile permissions. Visual bug only; functional workflows remain operational.,Bug / System Error,Critical
TCK-10911,"Please update our billing address to 918 Market St, Singapore and re-send the invoice #12116. Minor inconvenience for internal staff.",Billing & Payment,Low
TCK-10868,"Issue logged via web portal: Please remove expired corporate credit card ending in 8547 and assign the new Amex as default. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-10820,User stated: Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. This is blocking the entire finance department from closing month-end accounts.,Billing & Payment,Medium
TCK-10069,Helpdesk dispatch: Encountered a fatal crash during executing SQL query against reporting replica. The screen went completely blank and logged SocketTimeoutException after 30000ms. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,High
TCK-10198,Unhandled exception thrown during generating the annual revenue reconciliation report. Stack trace indicates Deadlock detected in transaction #TX-9482. in staging environment. Halts all production CI/CD deployments across engineering.,Bug / System Error,Medium
TCK-11747,"Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10204,Intermittent failure: uploading a 25MB CSV data file fails with SSL handshake failed: certificate expired for about 15% of requests. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,Medium
TCK-11088,Ticket opened by employee: Account locked after multiple failed attempts. Please unlock username 'd.rossi' immediately. No immediate workaround available; critical customer escalation.,Account & Access,Critical
TCK-12217,"Automated monitoring alert: Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. Affects more than 2,000 active concurrent users.",Technical / IT Support,Medium
TCK-10747,"Report from customer success: Our corporate account was billed twice for invoice #87857. Total overcharge is $2,934. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,High
TCK-10745,Invoice #36683 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-36683. Halts all production CI/CD deployments across engineering.,Billing & Payment,Medium
TCK-11684,Urgent assistance requested: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Visual bug only; functional workflows remain operational.,Feature Request,Medium
TCK-10231,"Intermittent failure: saving nested profile permissions fails with HTTP 401 Unauthorized for about 15% of requests. Affects more than 2,000 active concurrent users.",Bug / System Error,Medium
TCK-10672,"Direct message from enterprise admin: Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. Low impact, customer is just inquiring for future planning.",Billing & Payment,Medium
TCK-11752,"Helpdesk dispatch: Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. High severity as our SLA requires a resolution within 2 hours.",Feature Request,Low
TCK-11613,"Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-11438,Escalation notice: Security escalation: Unusual login detected from unrecognized IP in foreign jurisdiction for account t.tanaka. No immediate workaround available; critical customer escalation.,Account & Access,Critical
TCK-10264,"Direct message from enterprise admin: The export feature is generating corrupted, 0-byte files when uploading a 25MB CSV data file. Minor inconvenience for internal staff.",Bug / System Error,Medium
TCK-10896,Need clarification on line-item usage charges for data egress on current monthly billing statement. No immediate workaround available; critical customer escalation.,Billing & Payment,Low
TCK-11034,Urgent assistance requested: Locked out of account. Password reset email never arrives for user j.smith@cyberdynesystems.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,High
TCK-10121,"Urgent assistance requested: The export feature is generating corrupted, 0-byte files when clicking the bulk submit button. Causes immediate revenue loss and prevents checkout completion.",Bug / System Error,Medium
TCK-10837,Ticket opened by employee: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Pied Piper. No immediate workaround available; critical customer escalation.,Billing & Payment,High
TCK-11666,Escalation notice: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Visual bug only; functional workflows remain operational.,Feature Request,Medium
TCK-11348,Account locked after multiple failed attempts. Please unlock username 't.tanaka' immediately. Visual bug only; functional workflows remain operational.,Account & Access,Medium
TCK-10393,Helpdesk dispatch: Application crashes consistently when saving nested profile permissions. Error message: 'HTTP 403 Forbidden - Access Denied'. Environment: in internal Kubernetes namespace 'billing-prod'. Minor inconvenience for internal staff.,Bug / System Error,High
TCK-10795,"Inquiry received: Disputed transaction: We were charged the Enterprise annual tier rate of $1,782 instead of monthly tier. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,High
TCK-10382,Application crashes consistently when executing SQL query against reporting replica. Error message: 'Deadlock detected in transaction #TX-9482'. Environment: on mobile client iOS 17.4. Minor inconvenience for internal staff.,Bug / System Error,Critical
TCK-10387,Urgent assistance requested: Unhandled exception thrown during generating the annual revenue reconciliation report. Stack trace indicates ERR_CONNECTION_REFUSED on port 8080. on Ubuntu 22.04 LTS workstation. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,High
TCK-12404,Dual external monitors are not recognized when connecting Lenovo ThinkPad to the USB-C docking station. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-12004,"Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. Affects more than 2,000 active concurrent users.",Technical / IT Support,Critical
TCK-10537,Direct message from enterprise admin: Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Critical
TCK-10751,"Critical alert logged: Invoice #92167 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-92167. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Medium
TCK-12479,"Client wrote: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Low impact, customer is just inquiring for future planning.",Technical / IT Support,Medium
TCK-11800,"Please introduce keyboard navigation shortcuts (e.g., 'j/k' to traverse items, 'e' to archive) for power users. Visual bug only; functional workflows remain operational.",Feature Request,Low
TCK-11389,Escalation notice: Need help configuring Role-Based Access Control (RBAC) permissions for third-party auditing contractors. Halts all production CI/CD deployments across engineering.,Account & Access,Low
TCK-11051,Ticket opened by employee: How can I transfer primary account ownership from k.chen@wayneenterprises.com to finance@company.com? Visual bug only; functional workflows remain operational.,Account & Access,Low
TCK-11683,Internal incident report: Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. High severity as our SLA requires a resolution within 2 hours.,Feature Request,Medium
TCK-10417,"Data corruption risk: After saving nested profile permissions, previously saved records disappear from Search Backend. High severity as our SLA requires a resolution within 2 hours.",Bug / System Error,Critical
TCK-10407,Issue logged via web portal: UI regression: Form fields overlap and become unclickable in Search Backend when importing customer leads from Salesforce. Halts all production CI/CD deployments across engineering.,Bug / System Error,Low
TCK-10830,Support inquiry from tier-1: Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. Halts all production CI/CD deployments across engineering.,Billing & Payment,Critical
TCK-10280,"Application crashes consistently when clicking the bulk submit button. Error message: 'ERR_CONNECTION_REFUSED on port 8080'. Environment: on production cluster us-east-1. Affects more than 2,000 active concurrent users.",Bug / System Error,Critical
TCK-10665,Urgent assistance requested: Subscription auto-renewed without prior 30-day notice; requesting full refund for unused seat licenses. Visual bug only; functional workflows remain operational.,Billing & Payment,Medium
TCK-11366,"How can I transfer primary account ownership from m.garcia@starkindustries.com to finance@company.com? Affects more than 2,000 active concurrent users.",Account & Access,Low
TCK-10740,"Disputed transaction: We were charged the Enterprise annual tier rate of $4,256 instead of monthly tier. Minor inconvenience for internal staff.",Billing & Payment,High
TCK-10802,"Cannot download tax / VAT invoice receipt for invoice #48455. Need it immediately for external audit. Affects more than 2,000 active concurrent users.",Billing & Payment,Medium
TCK-11632,"Kindly increase maximum file upload limit from 10MB to 100MB to support uploading short debugging screen recordings. Low impact, customer is just inquiring for future planning.",Feature Request,Low
TCK-11419,Critical alert logged: Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff a.patel@piedpiper.com. Halts all production CI/CD deployments across engineering.,Account & Access,High
TCK-11799,Kindly increase maximum file upload limit from 10MB to 100MB to support uploading short debugging screen recordings. No immediate workaround available; critical customer escalation.,Feature Request,Low
TCK-10519,"Support inquiry from tier-1: Disputed transaction: We were charged the Enterprise annual tier rate of $1,542 instead of monthly tier. Minor inconvenience for internal staff.",Billing & Payment,High
TCK-10168,Infinite loop / UI freeze occurs whenever a user attempts uploading a 25MB CSV data file on in staging environment. Visual bug only; functional workflows remain operational.,Bug / System Error,High
TCK-11245,Urgent assistance requested: Immediate offboarding request: Please revoke all API tokens and deactivate account for former staff l.muller@piedpiper.com. Minor inconvenience for internal staff.,Account & Access,High
TCK-10673,"Ticket opened by employee: Disputed transaction: We were charged the Enterprise annual tier rate of $2,001 instead of monthly tier. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,High
TCK-11096,Internal incident report: Received '403 Forbidden: Insufficient Permissions' when trying to access workspace 'Massive Dynamic' despite being admin. This is blocking the entire finance department from closing month-end accounts.,Account & Access,Medium
TCK-10902,Issue logged via web portal: Cannot download tax / VAT invoice receipt for invoice #39842. Need it immediately for external audit. Minor inconvenience for internal staff.,Billing & Payment,Medium
TCK-10305,Bug discovered in Checkout Service: generating the annual revenue reconciliation report yields incorrect calculation results. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,Critical
TCK-11201,"Received '403 Forbidden: Insufficient Permissions' when trying to access workspace 'Stark Industries' despite being admin. Affects more than 2,000 active concurrent users.",Account & Access,Medium
TCK-10997,"Ticket opened by employee: Cannot download tax / VAT invoice receipt for invoice #54212. Need it immediately for external audit. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Medium
TCK-11686,Support inquiry from tier-1: Feature Request: Please add native Dark Mode support across the entire web application dashboard. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Critical
TCK-10692,"Requesting official formal price quote for expanding from 50 to 150 user licenses for Hooli Tech. Only affects a single user, but workaround is cumbersome.",Billing & Payment,High
TCK-11492,Customer reports: Company-wide SSO login outage: Okta SAML returns 'Invalid assertion signature'. All employees locked out! Causes immediate revenue loss and prevents checkout completion.,Account & Access,Critical
TCK-10541,"Urgent assistance requested: Account marked past due and suspended, but wire transfer of $3,951 was completed 3 business days ago. Visual bug only; functional workflows remain operational.",Billing & Payment,Critical
TCK-10910,"Requesting official formal price quote for expanding from 50 to 150 user licenses for Massive Dynamic. Affects more than 2,000 active concurrent users.",Billing & Payment,Low
TCK-10707,Inquiry received: Disputed transaction: We were charged the Enterprise annual tier rate of $807 instead of monthly tier. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-10249,"UI regression: Form fields overlap and become unclickable in Reporting Engine when executing SQL query against reporting replica. Low impact, customer is just inquiring for future planning.",Bug / System Error,Low
TCK-11537,Requesting comprehensive audit log viewer in the admin console to track configuration modifications. Visual bug only; functional workflows remain operational.,Feature Request,Medium
TCK-10344,"Intermittent failure: processing payroll deductions for all employees fails with HTTP 500 Internal Server Error for about 15% of requests. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-11470,Ticket opened by employee: Account locked after multiple failed attempts. Please unlock username 'd.rossi' immediately. Halts all production CI/CD deployments across engineering.,Account & Access,Medium
TCK-12281,Client wrote: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. High severity as our SLA requires a resolution within 2 hours.,Technical / IT Support,High
TCK-10040,Issue logged via web portal: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Reporting Engine.,Bug / System Error,High
TCK-12219,Direct message from enterprise admin: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. No immediate workaround available; critical customer escalation.,Technical / IT Support,Medium
TCK-10612,Ticket opened by employee: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Initech LLC. Minor inconvenience for internal staff.,Billing & Payment,High
TCK-10102,Crash report: Worker thread terminated unexpectedly with SocketTimeoutException after 30000ms while clicking the bulk submit button. This is blocking the entire finance department from closing month-end accounts.,Bug / System Error,Critical
TCK-10460,Issue logged via web portal: Crash report: Worker thread terminated unexpectedly with OutOfMemoryError: Java heap space while rendering the executive KPI dashboard. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,Critical
TCK-10970,"Account marked past due and suspended, but wire transfer of $528 was completed 3 business days ago. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,High
TCK-10668,Critical alert logged: Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. Halts all production CI/CD deployments across engineering.,Billing & Payment,Critical
TCK-11826,Automated monitoring alert: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. This is blocking the entire finance department from closing month-end accounts.,Feature Request,Medium
TCK-11545,Internal incident report: Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Visual bug only; functional workflows remain operational.,Feature Request,Critical
TCK-11935,Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? This is blocking the entire finance department from closing month-end accounts.,Feature Request,Low
TCK-10514,Inquiry received: Our corporate account was billed twice for invoice #21690. Total overcharge is $218. Visual bug only; functional workflows remain operational.,Billing & Payment,High
TCK-11221,Please grant Administrator privileges and workspace owner role to new hire k.chen@massivedynamic.com. Minor inconvenience for internal staff.,Account & Access,Medium
TCK-10400,Intermittent failure: rendering the executive KPI dashboard fails with SSL handshake failed: certificate expired for about 15% of requests. Halts all production CI/CD deployments across engineering.,Bug / System Error,Medium
TCK-10875,Direct message from enterprise admin: Credit card payment failed with code ERR_CARD_PROCESSOR_TIMEOUT for company Cyberdyne Systems. Halts all production CI/CD deployments across engineering.,Billing & Payment,High
TCK-10951,Cannot download tax / VAT invoice receipt for invoice #78664. Need it immediately for external audit. Causes immediate revenue loss and prevents checkout completion.,Billing & Payment,Critical
TCK-11693,"Automated monitoring alert: Feature enhancement: Support multi-currency checkout (EUR, GBP, JPY, CAD) on the customer-facing billing page. Low impact, customer is just inquiring for future planning.",Feature Request,Medium
TCK-10617,Cannot download tax / VAT invoice receipt for invoice #21648. Need it immediately for external audit. Visual bug only; functional workflows remain operational.,Billing & Payment,Medium
TCK-11417,Critical alert logged: Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 4427. Halts all production CI/CD deployments across engineering.,Account & Access,Critical
TCK-10415,Helpdesk dispatch: Application crashes consistently when saving nested profile permissions. Error message: 'Database connection pool exhausted'. Environment: using Chrome 122 on Windows 11. Minor inconvenience for internal staff.,Bug / System Error,Critical
TCK-12070,"User stated: Local Docker desktop engine fails to start, reporting 'Hardware-assisted virtualization is disabled in UEFI'. Visual bug only; functional workflows remain operational.",Technical / IT Support,Medium
TCK-11022,Support inquiry from tier-1: Account locked after multiple failed attempts. Please unlock username 'd.rossi' immediately. Visual bug only; functional workflows remain operational.,Account & Access,Medium
TCK-10726,"Disputed transaction: We were charged the Enterprise annual tier rate of $1,407 instead of monthly tier. Low impact, customer is just inquiring for future planning.",Billing & Payment,High
TCK-10659,Our corporate account was billed twice for invoice #53412. Total overcharge is $308. Visual bug only; functional workflows remain operational.,Billing & Payment,High
TCK-11445,"Automated monitoring alert: Account locked after multiple failed attempts. Please unlock username 'l.muller' immediately. Low impact, customer is just inquiring for future planning.",Account & Access,Medium
